date,station,average
1996-05-11,863,1.1
1996-05-12,863,1.0
1996-05-13,863,0.0
1996-05-14,863,0.0
1996-05-19,863,0.2
1996-05-20,863,1.0
1996-05-21,863,1.0
1996-05-22,863,0.5
1996-05-27,863,1.1
1996-05-28,863,1.1
1996-05-29,863,1.0
1997-02-07,863,2.8
1997-02-08,863,3.4
1997-02-09,863,4.0
1997-02-10,863,7.8
1997-02-11,863,7.0
1997-02-12,863,7.0
1997-02-13,863,4.1
1997-02-14,863,5.4
1997-02-19,863,3.5
1997-02-20,863,1.3
1997-02-21,863,0.4
1997-02-22,863,0.4
1997-02-25,863,0.4
1997-02-26,863,0.6
1997-02-27,863,0.6
1997-02-28,863,0.5
1997-03-07,863,5.8
1997-03-08,863,4.7
1997-03-09,863,4.5
1997-03-10,863,4.5
1997-03-23,863,1.7
1997-03-24,863,3.5
1997-03-25,863,2.0
1997-03-26,863,3.0
1997-03-29,863,2.6
1997-03-30,863,2.1
1997-03-31,863,3.6
1997-04-05,863,1.6
1997-04-06,863,1.3
1997-04-07,863,1.7
1997-04-08,863,1.1
1997-04-11,863,1.5
1997-04-12,863,2.5
1997-04-13,863,3.3
1997-04-14,863,4.1
1997-04-19,863,3.8
1997-04-20,863,4.6
1997-04-21,863,3.6
1997-04-22,863,3.4
1997-04-27,863,5.2
1997-04-28,863,4.6
1997-04-29,863,6.1
1997-04-30,863,8.4
1997-05-02,863,5.5
1997-05-03,863,3.1
1997-05-04,863,4.4
1997-05-05,863,2.5
1997-05-09,863,2.7
1997-05-10,863,3.1
1997-05-11,863,1.0
1997-05-12,863,0.7
1997-05-17,863,0.7
1997-05-18,863,0.8
1997-05-19,863,1.8
1997-05-20,863,1.1
1997-05-24,863,1.1
1997-05-25,863,0.7
1997-05-26,863,1.9
1997-05-27,863,3.5
1997-05-29,863,1.9
1997-05-30,863,1.4
1997-05-31,863,0.5
1997-06-06,863,0.5
1997-06-07,863,0.3
1997-06-08,863,0.5
1997-06-09,863,0.5
1997-06-15,863,1.0
1997-06-16,863,1.1
1997-06-17,863,3.6
1997-06-18,863,1.3
1997-06-22,863,1.8
1997-06-23,863,3.2
1997-06-24,863,1.8
1997-06-25,863,2.5
1997-06-27,863,1.4
1997-06-28,863,0.7
1997-06-29,863,0.6
1997-06-30,863,0.4
1997-07-03,863,0.4
1997-07-04,863,0.3
1997-07-05,863,0.3
1997-07-06,863,0.3
1997-07-13,863,0.3
1997-07-14,863,0.2
1997-07-15,863,0.2
1997-07-16,863,0.2
1997-07-21,863,0.2
1997-07-22,863,0.2
1997-07-23,863,0.2
1997-07-24,863,0.1
1997-07-25,863,0.1
1997-07-26,863,0.2
1997-07-27,863,0.2
1996-02-01,879,0.1
1996-02-02,879,2.6
1996-02-03,879,3.8
1996-02-09,879,0.2
1996-02-10,879,0.8
1996-02-11,879,2.5
1996-02-12,879,0.5
1996-02-18,879,2.2
1996-02-19,879,1.4
1996-02-20,879,1.2
1996-02-21,879,0.8
1996-02-22,879,1.0
1996-02-23,879,5.7
1996-02-24,879,5.0
1996-03-01,879,0.7
1996-03-02,879,2.5
1996-03-03,879,6.7
1996-03-04,879,2.7
1996-03-11,879,4.6
1996-03-12,879,7.4
1996-03-13,879,4.5
1996-03-14,879,7.1
1996-03-15,879,1.3
1996-03-16,879,2.6
1996-03-17,879,3.0
1996-03-18,879,1.7
1996-03-24,879,5.6
1996-03-25,879,7.6
1996-03-26,879,5.6
1996-03-27,879,5.9
1996-04-01,879,0.1
1996-04-02,879,0.6
1996-04-03,879,0.1
1996-04-04,879,0.0
1996-04-09,879,2.1
1996-04-10,879,3.1
1996-04-11,879,5.0
1996-04-12,879,3.1
1996-04-14,879,1.1
1996-04-15,879,1.1
1996-04-16,879,6.6
1996-04-17,879,0.0
1996-04-20,879,3.0
1996-04-21,879,2.8
1996-04-22,879,2.1
1996-04-23,879,0.2
1996-04-28,879,1.7
1996-04-29,879,0.9
1996-04-30,879,1.6
1996-05-05,879,0.9
1996-05-06,879,7.0
1996-05-07,879,2.2
1996-05-08,879,1.3
1996-05-11,879,1.0
1996-05-12,879,0.3
1996-05-13,879,0.1
1996-05-14,879,0.2
1996-05-19,879,0.2
1996-05-20,879,0.1
1996-05-21,879,0.1
1996-05-22,879,0.2
1996-05-27,879,0.4
1996-05-28,879,0.3
1996-05-29,879,1.4
1996-06-04,879,0.2
1996-06-05,879,0.4
1996-06-06,879,0.4
1996-06-07,879,0.4
1996-06-08,879,0.4
1996-06-09,879,0.4
1996-06-10,879,0.3
1996-06-11,879,0.2
1996-06-15,879,0.4
1996-06-16,879,0.5
1996-06-17,879,0.7
1996-06-18,879,0.7
1996-06-23,879,0.8
1996-06-24,879,0.8
1996-06-25,879,0.5
1997-02-07,879,0.9
1997-02-08,879,0.6
1997-02-09,879,0.5
1997-02-10,879,0.5
1997-02-11,879,0.5
1997-02-12,879,0.4
1997-02-13,879,0.5
1997-02-14,879,0.6
1997-02-19,879,0.7
1997-02-20,879,3.3
1997-02-21,879,0.9
1997-02-22,879,0.8
1997-02-25,879,0.4
1997-02-26,879,0.4
1997-02-27,879,0.4
1997-02-28,879,0.4
1997-03-07,879,2.2
1997-03-08,879,2.7
1997-03-09,879,3.1
1997-03-10,879,0.7
1997-03-23,879,0.7
1997-03-24,879,0.7
1997-03-25,879,2.3
1997-03-29,879,3.6
1997-03-30,879,2.5
1997-03-31,879,8.5
1997-04-01,879,7.5
1997-04-05,879,5.2
1997-04-06,879,0.4
1997-04-07,879,0.5
1997-04-08,879,0.3
1997-04-11,879,0.4
1997-04-12,879,2.6
1997-04-13,879,1.6
1997-04-14,879,0.4
1997-04-19,879,0.2
1997-04-20,879,0.2
1997-04-21,879,0.2
1997-04-22,879,0.1
1997-04-27,879,1.1
1997-04-28,879,11.4
1997-04-29,879,8.5
1997-04-30,879,1.8
1997-05-02,879,0.3
1997-05-03,879,0.3
1997-05-04,879,0.7
1997-05-05,879,0.5
1997-05-09,879,6.2
1997-05-10,879,8.8
1997-05-11,879,6.8
1997-05-12,879,2.9
1997-05-17,879,0.8
1997-05-18,879,0.7
1997-05-19,879,0.6
1997-05-20,879,0.3
1997-05-24,879,2.7
1997-05-25,879,2.0
1997-05-26,879,4.3
1997-05-27,879,2.9
1997-05-29,879,1.2
1997-05-30,879,1.5
1997-05-31,879,1.0
1997-06-01,879,0.4
1997-06-06,879,0.9
1997-06-07,879,0.7
1997-06-08,879,0.8
1997-06-09,879,0.7
1997-06-15,879,2.4
1997-06-16,879,2.7
1997-06-17,879,4.6
1997-06-18,879,1.9
1997-06-22,879,4.5
1997-06-23,879,8.0
1997-06-24,879,5.8
1997-06-25,879,0.9
1997-06-27,879,0.8
1997-06-28,879,0.6
1997-06-29,879,0.8
1997-06-30,879,0.4
1997-07-03,879,0.6
1997-07-04,879,0.7
1997-07-05,879,0.4
1997-07-06,879,0.3
1997-07-13,879,0.2
1997-07-14,879,0.3
1997-07-15,879,0.4
1997-07-16,879,0.5
1997-07-21,879,0.3
1997-07-22,879,0.2
1997-07-23,879,0.3
1997-07-24,879,0.4
1997-07-25,879,0.3
1997-07-26,879,0.3
1997-07-27,879,0.3
1997-07-28,879,0.4
1998-02-02,879,0.8
1998-02-03,879,0.9
1998-02-04,879,1.2
1998-02-10,879,3.5
1998-02-11,879,2.4
1998-02-12,879,2.3
1998-02-17,879,0.2
1998-02-18,879,0.5
1998-02-19,879,0.8
1998-02-24,879,0.7
1998-02-25,879,1.2
1998-02-26,879,1.2
1998-03-01,879,1.1
1998-03-02,879,1.4
1998-03-03,879,1.0
1998-03-10,879,1.8
1998-03-11,879,0.8
1998-03-12,879,0.7
1998-03-14,879,0.2
1998-03-15,879,0.2
1998-03-16,879,0.3
1998-03-30,879,2.6
1998-03-31,879,3.3
1998-04-09,879,15.1
1998-04-10,879,19.1
1998-04-11,879,15.3
1998-04-17,879,18.7
1998-04-18,879,10.3
1998-04-19,879,2.3
1998-04-24,879,5.7
1998-04-25,879,8.4
1998-04-26,879,12.8
1998-04-29,879,13.9
1998-04-30,879,12.8
1998-05-07,879,23.5
1998-05-08,879,23.1
1998-05-09,879,21.9
1998-05-14,879,17.1
1998-05-15,879,11.2
1998-05-16,879,7.8
1998-05-20,879,4.8
1998-05-21,879,2.2
1998-05-22,879,2.7
1998-05-28,879,11.9
1998-05-29,879,10.5
1998-05-30,879,3.4
1998-06-03,879,0.5
1998-06-04,879,0.8
1998-06-05,879,4.2
1998-06-11,879,7.3
1998-06-12,879,9.7
1998-06-13,879,7.2
1998-06-17,879,0.5
1998-06-18,879,0.5
1998-06-19,879,0.4
1998-06-26,879,3.1
1998-06-27,879,0.8
1998-06-28,879,0.8
1998-07-01,879,0.8
1998-07-02,879,1.0
1998-07-03,879,1.1
1998-07-10,879,0.6
1998-07-11,879,0.6
1998-07-12,879,0.5
1998-07-16,879,0.4
1998-07-17,879,0.4
1998-07-18,879,0.3
1998-07-24,879,0.2
1998-07-25,879,0.3
1998-07-26,879,0.4
1999-02-07,879,0.3
1999-02-08,879,0.2
1999-02-09,879,0.3
1999-02-14,879,0.4
1999-02-15,879,0.3
1999-02-16,879,0.3
1999-02-20,879,0.3
1999-02-21,879,0.3
1999-02-22,879,0.3
1999-03-01,879,0.3
1999-03-02,879,0.2
1999-03-03,879,0.2
1999-03-06,879,0.2
1999-03-07,879,0.1
1999-03-08,879,0.2
1999-03-14,879,0.2
1999-03-15,879,0.2
1999-03-16,879,0.2
1999-03-26,879,0.2
1999-03-27,879,0.2
1999-03-28,879,0.3
1999-03-29,879,0.2
1999-03-30,879,0.3
1999-03-31,879,0.2
1999-04-11,879,0.6
1999-04-12,879,0.7
1999-04-13,879,0.9
1999-04-20,879,0.9
1999-04-21,879,1.0
1999-04-22,879,0.9
1999-04-26,879,0.8
1999-04-27,879,0.9
1999-04-28,879,0.8
1999-05-06,879,0.9
1999-05-07,879,0.9
1999-05-08,879,0.8
1999-05-10,879,0.9
1999-05-11,879,0.8
1999-05-12,879,0.8
1999-05-18,879,0.5
1999-05-19,879,0.4
1999-05-20,879,0.5
1999-05-23,879,0.7
1999-05-24,879,0.6
1999-05-25,879,0.6
1999-06-03,879,0.4
1999-06-04,879,0.5
1999-06-05,879,0.5
1999-06-07,879,0.6
1999-06-08,879,0.6
1999-06-09,879,0.5
1999-06-13,879,0.4
1999-06-14,879,0.3
1999-06-15,879,0.3
1999-06-21,879,0.3
1999-06-22,879,0.4
1999-06-23,879,0.4
1999-07-01,879,0.6
1999-07-02,879,0.2
1999-07-03,879,0.3
1999-07-06,879,0.1
1999-07-07,879,0.1
1999-07-08,879,0.1
1999-07-13,879,0.1
1999-07-14,879,0.1
1999-07-15,879,0.1
1999-07-19,879,0.1
1999-07-20,879,0.1
1999-07-21,879,0.2
1999-07-29,879,0.4
1999-07-30,879,0.4
1999-07-31,879,0.4
2000-02-05,879,0.2
2000-02-06,879,0.2
2000-02-07,879,0.2
2000-02-09,879,0.2
2000-02-10,879,0.2
2000-02-11,879,0.2
2000-02-17,879,0.2
2000-02-18,879,0.2
2000-02-19,879,0.2
2000-02-23,879,0.2
2000-02-24,879,0.2
2000-02-25,879,0.2
2000-03-02,879,0.2
2000-03-03,879,0.2
2000-03-04,879,0.2
2000-03-08,879,0.3
2000-03-09,879,0.3
2000-03-10,879,0.3
2000-03-15,879,0.4
2000-03-16,879,0.4
2000-03-17,879,0.4
2000-03-23,879,0.3
2000-03-24,879,0.3
2000-03-25,879,0.2
2000-04-03,879,0.2
2000-04-04,879,0.2
2000-04-05,879,0.2
2000-04-09,879,0.2
2000-04-10,879,0.2
2000-04-11,879,0.1
2000-04-16,879,0.3
2000-04-17,879,0.3
2000-04-18,879,0.3
2000-04-24,879,0.5
2000-04-25,879,0.5
2000-04-26,879,0.5
2000-05-01,879,0.6
2000-05-02,879,0.5
2000-05-03,879,0.5
2000-05-07,879,0.5
2000-05-08,879,0.4
2000-05-09,879,0.4
2000-05-14,879,0.4
2000-05-15,879,0.6
2000-05-16,879,0.5
2000-05-21,879,0.5
2000-05-22,879,0.5
2000-05-23,879,0.4
2000-05-28,879,0.3
2000-05-29,879,0.3
2000-05-30,879,0.3
2000-06-03,879,0.3
2000-06-04,879,0.3
2000-06-05,879,0.3
2000-06-09,879,0.3
2000-06-10,879,0.4
2000-06-11,879,0.4
2000-06-16,879,0.3
2000-06-17,879,0.4
2000-06-18,879,0.4
2000-06-19,879,0.0
2000-06-24,879,0.3
2000-06-25,879,0.2
2000-06-26,879,0.2
2000-07-01,879,0.2
2000-07-02,879,0.2
2000-07-03,879,0.2
2000-07-08,879,0.2
2000-07-09,879,0.2
2000-07-10,879,0.2
2000-07-17,879,0.2
2000-07-18,879,0.2
2000-07-19,879,0.2
2000-07-22,879,0.1
2000-07-23,879,0.1
2000-07-24,879,0.1
2001-02-06,879,0.3
2001-02-07,879,0.2
2001-02-08,879,0.2
2001-02-13,879,0.2
2001-02-14,879,0.2
2001-02-15,879,0.2
2001-02-25,879,0.2
2001-02-26,879,0.2
2001-02-27,879,0.2
2001-03-05,879,0.2
2001-03-06,879,0.3
2001-03-07,879,0.2
2001-03-12,879,0.2
2001-03-13,879,0.2
2001-03-14,879,0.2
2001-03-20,879,0.3
2001-03-21,879,0.3
2001-03-22,879,0.3
2001-03-25,879,0.2
2001-03-26,879,0.3
2001-03-27,879,0.3
2001-04-01,879,0.3
2001-04-02,879,0.3
2001-04-03,879,0.3
2001-04-07,879,0.4
2001-04-08,879,0.4
2001-04-09,879,0.4
2001-04-12,879,0.2
2001-04-13,879,0.3
2001-04-14,879,0.2
2001-04-20,879,0.3
2001-04-21,879,0.3
2001-04-22,879,0.4
2001-04-27,879,0.6
2001-04-28,879,0.5
2001-04-29,879,0.6
2001-05-03,879,0.5
2001-05-04,879,0.5
2001-05-05,879,0.5
2001-05-09,879,0.7
2001-05-10,879,2.2
2001-05-11,879,1.7
2001-05-18,879,0.5
2001-05-19,879,0.5
2001-05-20,879,0.6
2001-05-25,879,0.6
2001-05-26,879,0.6
2001-05-27,879,0.5
2001-05-30,879,0.4
2001-05-31,879,0.4
2001-06-07,879,0.2
2001-06-08,879,0.2
2001-06-09,879,0.2
2001-06-14,879,0.2
2001-06-15,879,0.3
2001-06-16,879,0.2
2001-06-21,879,0.2
2001-06-22,879,0.2
2001-06-23,879,0.2
2001-06-28,879,0.3
2001-06-29,879,0.3
2001-06-30,879,0.3
2002-02-03,879,0.1
2002-02-04,879,0.1
2002-02-05,879,0.1
2002-02-08,879,0.3
2002-02-09,879,0.3
2002-02-10,879,0.7
2002-02-17,879,0.2
2002-02-18,879,0.5
2002-02-19,879,0.6
2002-02-25,879,0.3
2002-02-26,879,0.8
2002-02-27,879,0.3
2002-03-02,879,0.2
2002-03-03,879,0.1
2002-03-04,879,0.1
2002-03-09,879,0.3
2002-03-10,879,0.2
2002-03-11,879,0.2
2002-03-14,879,0.1
2002-03-15,879,0.1
2002-03-16,879,0.1
2002-03-22,879,0.1
2002-03-23,879,0.1
2002-03-24,879,0.1
2002-03-29,879,0.1
2002-03-30,879,0.1
2002-03-31,879,0.1
2002-04-01,879,0.1
2002-04-02,879,0.1
2002-04-03,879,0.1
2002-04-04,879,0.1
2002-04-05,879,0.2
2002-04-06,879,0.2
2002-04-07,879,0.1
2002-04-08,879,0.1
2002-04-09,879,0.1
2002-04-10,879,0.1
2002-04-11,879,0.1
2002-04-12,879,0.2
2002-04-13,879,0.2
2002-04-14,879,0.2
2002-04-15,879,0.2
2002-04-16,879,0.7
2002-04-17,879,1.0
2002-04-18,879,1.0
1995-02-02,902,20.3
1995-02-03,902,22.3
1995-02-09,902,21.6
1995-02-10,902,21.3
1995-02-19,902,23.0
1995-02-20,902,21.7
1995-02-23,902,24.6
1995-02-24,902,22.4
1995-03-04,902,25.4
1995-03-05,902,22.3
1995-03-10,902,27.1
1995-03-11,902,23.6
1995-03-20,902,28.0
1995-03-21,902,25.3
1995-03-26,902,31.8
1995-03-27,902,25.2
1995-04-03,902,31.1
1995-04-04,902,25.8
1995-04-10,902,30.9
1995-04-11,902,26.3
1995-04-18,902,25.6
1995-04-19,902,25.9
1995-04-24,902,31.0
1995-04-25,902,27.3
1995-05-02,902,32.6
1995-05-03,902,26.7
1995-05-09,902,31.4
1995-05-10,902,27.3
1995-05-17,902,27.1
1995-05-18,902,23.2
1995-05-23,902,24.4
1995-05-24,902,23.8
1995-05-31,902,28.8
1995-06-01,902,24.0
1995-06-02,902,27.5
1995-06-03,902,23.8
1995-06-07,902,25.0
1995-06-08,902,22.7
1995-06-16,902,23.0
1995-06-17,902,21.1
1995-06-21,902,19.8
1995-06-22,902,20.3
1995-07-01,902,12.6
1995-07-02,902,16.3
1995-07-07,902,10.8
1995-07-15,902,6.1
1995-07-16,902,12.7
1995-07-20,902,3.9
1995-07-21,902,12.6
1995-07-31,902,3.5
1997-04-01,902,27.6
1997-04-02,902,27.3
1997-04-03,902,27.5
1997-04-04,902,28.2
1997-04-08,902,28.9
1997-04-09,902,28.7
1997-04-10,902,28.2
1997-04-11,902,27.7
1997-04-16,902,28.9
1997-04-17,902,25.8
1997-04-18,902,25.6
1997-04-19,902,28.3
1997-04-25,902,29.2
1997-04-26,902,28.7
1997-04-27,902,28.0
1997-04-28,902,28.0
1997-05-01,902,25.8
1997-05-02,902,26.0
1997-05-03,902,25.1
1997-05-04,902,25.1
1997-05-08,902,29.0
1997-05-09,902,29.2
1997-05-10,902,28.5
1997-05-11,902,28.9
1997-05-15,902,29.9
1997-05-16,902,29.7
1997-05-17,902,27.2
1997-05-18,902,28.6
1997-05-24,902,25.8
1997-05-25,902,24.3
1997-05-26,902,23.3
1997-05-27,902,22.8
1997-05-29,902,21.0
1997-05-30,902,18.9
1997-05-31,902,16.7
1997-06-06,902,18.8
1997-06-07,902,18.5
1997-06-08,902,16.9
1997-06-09,902,15.9
1997-06-15,902,9.8
1997-06-16,902,9.4
1997-06-17,902,10.2
1997-06-18,902,10.9
1997-06-23,902,17.9
1997-06-24,902,18.0
1997-06-25,902,17.4
1997-06-26,902,16.8
1997-06-28,902,15.0
1997-06-29,902,13.7
1997-06-30,902,11.7
1997-07-05,902,8.0
1997-07-06,902,6.6
1997-07-07,902,5.2
1997-07-08,902,3.5
1997-07-14,902,2.4
1997-07-15,902,2.3
1997-07-16,902,1.9
1997-07-17,902,1.1
1997-07-21,902,0.9
1997-07-22,902,0.8
1997-07-23,902,0.6
1997-07-24,902,0.6
1997-07-29,902,0.5
1997-07-30,902,0.5
1997-07-31,902,0.5
1998-04-01,902,1.7
1998-04-02,902,1.3
1998-04-05,902,1.4
1998-04-06,902,1.3
1998-04-07,902,1.7
1998-04-13,902,4.1
1998-04-14,902,4.0
1998-04-15,902,4.7
1998-04-19,902,3.7
1998-04-20,902,4.3
1998-04-21,902,3.5
1998-04-29,902,4.5
1998-04-30,902,3.8
1998-05-03,902,3.6
1998-05-04,902,4.1
1998-05-05,902,4.3
1998-05-13,902,8.5
1998-05-14,902,8.1
1998-05-15,902,7.2
1998-05-20,902,9.2
1998-05-21,902,9.5
1998-05-22,902,10.0
1998-05-28,902,20.0
1998-05-29,902,23.4
1998-05-30,902,23.6
1998-06-02,902,8.0
1998-06-03,902,5.5
1998-06-04,902,3.9
1998-06-10,902,19.3
1998-06-11,902,18.6
1998-06-12,902,16.6
1998-06-18,902,10.0
1998-06-19,902,11.7
1998-06-20,902,11.5
1998-06-25,902,5.4
1998-06-26,902,3.0
1998-06-27,902,2.3
1998-07-07,902,4.7
1998-07-08,902,4.6
1998-07-09,902,2.8
1998-07-11,902,2.9
1998-07-12,902,2.6
1998-07-13,902,2.4
1998-07-17,902,2.4
1998-07-18,902,2.8
1998-07-19,902,2.6
1998-07-24,902,2.8
1998-07-25,902,3.1
1998-07-26,902,3.0
1998-10-02,902,0.5
1998-10-03,902,0.6
1998-10-04,902,0.5
1998-10-06,902,0.4
1998-10-07,902,0.4
1998-10-08,902,0.4
1998-10-13,902,0.3
1998-10-14,902,0.3
1998-10-15,902,0.3
1998-10-22,902,0.3
1998-10-23,902,0.4
1998-10-24,902,0.4
1998-11-01,902,0.3
1998-11-02,902,1.1
1998-11-03,902,1.3
1998-11-06,902,0.3
1998-11-07,902,0.3
1998-11-08,902,0.3
1998-11-14,902,0.5
1998-11-15,902,0.5
1998-11-16,902,0.3
1998-11-21,902,1.6
1998-11-22,902,1.6
1998-11-23,902,1.7
1998-11-28,902,1.8
1998-11-29,902,2.0
1998-11-30,902,2.0
1998-12-04,902,1.3
1998-12-05,902,0.7
1998-12-06,902,0.6
1998-12-11,902,1.2
1998-12-12,902,1.2
1998-12-13,902,0.5
1998-12-21,902,1.7
1998-12-22,902,1.9
1998-12-23,902,2.0
1999-03-01,902,0.5
1999-03-02,902,0.5
1999-03-03,902,0.5
1999-03-04,902,0.6
1999-03-05,902,1.2
1999-03-06,902,1.1
1999-03-07,902,0.7
1999-03-08,902,1.0
1999-03-09,902,0.8
1999-03-10,902,0.4
1999-03-11,902,0.4
1999-03-12,902,0.5
1999-03-13,902,0.8
1999-03-14,902,1.6
1999-03-15,902,1.5
1999-03-16,902,1.5
1999-03-17,902,1.5
1999-03-18,902,1.9
1999-03-19,902,1.8
1999-03-20,902,1.4
1999-03-21,902,1.2
1999-03-22,902,1.2
1999-03-23,902,1.1
1999-03-24,902,1.2
1999-03-25,902,1.2
1999-03-26,902,1.2
1999-03-27,902,1.4
1999-03-28,902,2.0
1999-03-29,902,1.9
1999-03-30,902,1.4
1999-03-31,902,1.0
1999-04-01,902,0.9
1999-04-02,902,0.9
1999-04-03,902,0.7
1999-04-04,902,0.8
1999-04-05,902,0.7
1999-04-06,902,0.7
1999-04-07,902,0.8
1999-04-08,902,0.8
1999-04-09,902,0.7
1999-04-10,902,0.9
1999-04-11,902,1.7
1999-04-12,902,2.1
1999-04-13,902,2.3
1999-04-14,902,2.2
1999-04-15,902,1.2
1999-04-16,902,1.2
1999-04-17,902,1.6
1999-04-18,902,2.7
1999-04-19,902,2.5
1999-04-20,902,3.0
1999-04-21,902,2.5
1999-04-22,902,2.6
1999-04-23,902,3.4
1999-04-24,902,3.1
1999-04-25,902,3.5
1999-04-26,902,2.5
1999-04-27,902,2.7
1999-04-28,902,2.3
1999-04-29,902,2.5
1999-04-30,902,2.2
1999-05-01,902,2.4
1999-05-02,902,2.5
1999-05-03,902,2.4
1999-05-04,902,2.4
1999-05-05,902,2.4
1999-05-06,902,2.3
1999-05-07,902,2.3
1999-05-08,902,2.2
1999-05-09,902,2.3
1999-05-10,902,2.2
1999-05-11,902,2.1
1999-05-12,902,2.0
1999-05-13,902,1.9
1999-05-14,902,2.0
1999-05-15,902,1.9
1999-05-16,902,2.1
1999-05-17,902,1.9
1999-05-18,902,1.9
1999-05-19,902,1.6
1999-05-20,902,1.4
1999-05-21,902,1.5
1999-05-22,902,1.7
1999-05-23,902,1.3
1999-05-24,902,1.2
1999-05-25,902,1.2
1999-05-26,902,1.0
1999-05-27,902,1.4
1999-05-28,902,1.5
1999-05-29,902,1.7
1999-05-30,902,1.7
1999-05-31,902,1.9
1999-06-01,902,2.1
1999-06-02,902,2.2
1999-06-03,902,2.1
1999-06-04,902,2.1
1999-06-05,902,2.0
1999-06-06,902,1.6
1999-06-07,902,0.5
1999-06-08,902,0.4
1999-06-09,902,0.4
1999-06-10,902,0.5
1999-06-11,902,0.9
1999-06-12,902,1.4
1999-06-13,902,1.4
1999-06-14,902,1.4
1999-06-15,902,1.7
1999-06-16,902,1.4
1999-06-17,902,1.9
1999-06-18,902,1.5
1999-06-19,902,1.0
1999-06-20,902,0.7
1999-06-21,902,1.4
1999-06-22,902,1.1
1999-06-23,902,1.3
1999-06-24,902,1.3
1999-06-25,902,1.2
1999-06-26,902,1.3
1999-06-27,902,1.2
1999-06-28,902,1.2
1999-06-29,902,1.1
1999-06-30,902,0.8
1999-11-01,902,0.2
1999-11-02,902,0.2
1999-11-03,902,0.2
1999-11-04,902,0.2
1999-11-05,902,0.2
1999-11-06,902,0.1
1999-11-07,902,0.2
1999-11-08,902,0.2
1999-11-09,902,0.2
1999-11-10,902,0.1
1999-11-11,902,0.2
1999-11-12,902,0.1
1995-02-07,903,19.9
1995-02-08,903,19.9
1995-02-09,903,20.1
1995-02-10,903,20.6
1995-02-13,903,20.5
1995-02-14,903,20.4
1995-02-15,903,20.4
1995-02-16,903,20.8
1995-02-20,903,22.6
1995-02-21,903,23.9
1995-02-22,903,23.6
1995-02-23,903,23.5
1995-02-27,903,22.3
1995-02-28,903,22.7
1995-03-01,903,23.6
1995-03-07,903,24.5
1995-03-08,903,24.4
1995-03-09,903,24.1
1995-03-10,903,24.2
1995-03-14,903,24.3
1995-03-15,903,24.4
1995-03-16,903,24.5
1995-03-17,903,24.6
1995-03-21,903,26.4
1995-03-22,903,26.1
1995-03-23,903,26.0
1995-03-24,903,26.2
1995-03-27,903,26.9
1995-03-28,903,26.6
1995-03-29,903,26.3
1995-03-30,903,26.4
1995-04-06,903,26.0
1995-04-07,903,26.6
1995-04-08,903,26.9
1995-04-11,903,27.4
1995-04-12,903,27.5
1995-04-13,903,27.6
1995-04-19,903,27.1
1995-04-20,903,26.5
1995-04-21,903,27.1
1995-04-25,903,24.3
1995-04-26,903,23.6
1995-04-27,903,23.0
1995-05-05,903,20.9
1995-05-06,903,20.6
1995-05-07,903,20.8
1995-05-08,903,20.5
1995-05-12,903,18.1
1995-05-13,903,16.9
1995-05-14,903,15.6
1995-05-15,903,14.6
1995-05-25,903,9.6
1995-05-26,903,9.0
1995-05-27,903,8.8
1995-05-28,903,9.0
1995-06-03,903,12.6
1995-06-04,903,13.4
1995-06-05,903,14.2
1995-06-06,903,14.3
1995-06-09,903,14.4
1995-06-10,903,14.3
1995-06-11,903,14.5
1995-06-12,903,15.3
1995-06-18,903,7.1
1995-06-19,903,6.5
1995-06-20,903,5.7
1995-06-21,903,5.4
1995-06-25,903,4.0
1995-06-26,903,3.9
1995-06-27,903,3.8
1995-06-28,903,3.9
1997-04-01,903,23.0
1997-04-02,903,22.8
1997-04-03,903,23.0
1997-04-04,903,23.5
1997-04-08,903,27.9
1997-04-09,903,28.3
1997-04-10,903,29.6
1997-04-11,903,29.5
1997-04-16,903,29.6
1997-04-17,903,29.6
1997-04-18,903,29.4
1997-04-19,903,29.3
1997-04-25,903,30.8
1997-04-26,903,30.6
1997-04-27,903,30.7
1997-04-28,903,30.9
1997-05-01,903,27.5
1997-05-02,903,26.7
1997-05-03,903,27.5
1997-05-04,903,27.2
1997-05-08,903,29.9
1997-05-09,903,30.3
1997-05-10,903,30.3
1997-05-11,903,30.4
1997-05-15,903,30.1
1997-05-16,903,30.5
1997-05-17,903,30.3
1997-05-18,903,28.5
1997-05-24,903,27.1
1997-05-25,903,27.5
1997-05-26,903,27.8
1997-05-27,903,28.2
1997-05-29,903,27.6
1997-05-30,903,28.0
1997-05-31,903,26.4
1997-06-06,903,28.7
1997-06-07,903,30.3
1997-06-08,903,28.5
1997-06-09,903,28.9
1997-06-15,903,25.8
1997-06-16,903,26.6
1997-06-17,903,28.7
1997-06-18,903,28.0
1997-06-23,903,23.8
1997-06-24,903,23.3
1997-06-25,903,23.2
1997-06-26,903,22.5
1997-06-28,903,20.2
1997-06-29,903,20.6
1997-06-30,903,23.1
1998-04-01,903,28.8
1998-04-02,903,29.0
1998-04-05,903,29.2
1998-04-06,903,28.7
1998-04-07,903,28.3
1998-04-13,903,29.6
1998-04-14,903,30.5
1998-04-15,903,30.9
1998-04-19,903,31.4
1998-04-20,903,31.5
1998-04-21,903,31.4
1998-04-29,903,32.6
1998-04-30,903,32.7
1998-05-03,903,33.3
1998-05-04,903,33.3
1998-05-05,903,33.4
1998-05-13,903,27.6
1998-05-14,903,28.3
